Item Name,Item ID,Item meta,Has NBT,Display Name
Botania:petalBlock,981,15,false,Black Petal Block
Botania:corporeaIndex,982,0,false,Corporea Index
Botania:corporeaFunnel,983,0,false,Corporea Funnel
Botania:endStoneBrick,984,0,false,End Stone Bricks
Botania:endStoneBrick,984,1,false,Chiseled End Stone Brick
Botania:mushroom,985,0,false,White Shimmering Mushroom
Botania:mushroom,985,1,false,Orange Shimmering Mushroom
Botania:mushroom,985,2,false,Magenta Shimmering Mushroom
Botania:mushroom,985,3,false,Light Blue Shimmering Mushroom
Botania:mushroom,985,4,false,Yellow Shimmering Mushroom
Botania:mushroom,985,5,false,Lime Shimmering Mushroom
Botania:mushroom,985,6,false,Pink Shimmering Mushroom
Botania:mushroom,985,7,false,Gray Shimmering Mushroom
Botania:mushroom,985,8,false,Light Gray Shimmering Mushroom
Botania:mushroom,985,9,false,Cyan Shimmering Mushroom
Botania:mushroom,985,10,false,Purple Shimmering Mushroom
Botania:mushroom,985,11,false,Blue Shimmering Mushroom
Botania:mushroom,985,12,false,Brown Shimmering Mushroom
Botania:mushroom,985,13,false,Green Shimmering Mushroom
Botania:mushroom,985,14,false,Red Shimmering Mushroom
Botania:mushroom,985,15,false,Black Shimmering Mushroom
Botania:livingwood0Stairs,986,0,false,Livingwood Stairs
Botania:livingwood1Stairs,987,0,false,Livingwood Plank Stairs
Botania:livingrock0Stairs,988,0,false,Livingrock Stairs
Botania:livingrock1Stairs,989,0,false,Livingrock Brick Stairs
Botania:dreamwood0Stairs,990,0,false,Dreamwood Stairs
Botania:dreamwood1Stairs,991,0,false,Dreamwood Plank Stairs
Botania:reedBlock0Stairs,992,0,false,Reed Stairs
Botania:thatch0Stairs,993,0,false,Thatch Stairs
Botania:prismarine0Stairs,994,0,false,Prismarine Stairs
Botania:prismarine1Stairs,995,0,false,Prismarine Brick Stairs
Botania:prismarine2Stairs,996,0,false,Dark Prismarine Stairs
Botania:customBrick0Stairs,997,0,false,Hellish Brick Stairs
Botania:customBrick1Stairs,998,0,false,Soul Brick Stairs
Botania:customBrick2Stairs,999,0,false,Frosty Brick Stairs
Botania:customBrick3Stairs,1000,0,false,Roof Tile Stairs
Botania:biomeStoneA,1001,0,false,Metamorphic Forest Stone
Botania:biomeStoneA,1001,1,false,Metamorphic Plains Stone
Botania:biomeStoneA,1001,2,false,Metamorphic Mountain Stone
Botania:biomeStoneA,1001,3,false,Metamorphic Fungal Stone
Botania:biomeStoneA,1001,4,false,Metamorphic Swamp Stone
Botania:biomeStoneA,1001,5,false,Metamorphic Desert Stone
Botania:biomeStoneA,1001,6,false,Metamorphic Taiga Stone
Botania:biomeStoneA,1001,7,false,Metamorphic Mesa Stone
Botania:biomeStoneA,1001,8,false,Metamorphic Forest Cobblestone
Botania:biomeStoneA,1001,9,false,Metamorphic Plains Cobblestone
Botania:biomeStoneA,1001,10,false,Metamorphic Mountain Cobblestone
Botania:biomeStoneA,1001,11,false,Metamorphic Fungal Cobblestone
Botania:biomeStoneA,1001,12,false,Metamorphic Swamp Cobblestone
Botania:biomeStoneA,1001,13,false,Metamorphic Desert Cobblestone
Botania:biomeStoneA,1001,14,false,Metamorphic Taiga Cobblestone
Botania:biomeStoneA,1001,15,false,Metamorphic Mesa Cobblestone
Botania:biomeStoneB,1002,0,false,Metamorphic Forest Stone Bricks
Botania:biomeStoneB,1002,1,false,Metamorphic Plains Stone Bricks
Botania:biomeStoneB,1002,2,false,Metamorphic Mountain Stone Bricks
Botania:biomeStoneB,1002,3,false,Metamorphic Fungal Stone Bricks
Botania:biomeStoneB,1002,4,false,Metamorphic Swamp Stone Bricks
Botania:biomeStoneB,1002,5,false,Metamorphic Desert Stone Bricks
Botania:biomeStoneB,1002,6,false,Metamorphic Taiga Stone Bricks
Botania:biomeStoneB,1002,7,false,Metamorphic Mesa Stone Bricks
Botania:biomeStoneB,1002,8,false,Chiseled Metamorphic Forest Stone Brick
Botania:biomeStoneB,1002,9,false,Chiseled Metamorphic Plains Stone Brick
Botania:biomeStoneB,1002,10,false,Chiseled Metamorphic Mountain Stone Brick
Botania:biomeStoneB,1002,11,false,Chiseled Metamorphic Fungal Stone Brick
Botania:biomeStoneB,1002,12,false,Chiseled Metamorphic Swamp Stone Brick
Botania:biomeStoneB,1002,13,false,Chiseled Metamorphic Desert Stone Brick
Botania:biomeStoneB,1002,14,false,Chiseled Metamorphic Taiga Stone Brick
Botania:biomeStoneB,1002,15,false,Chiseled Metamorphic Mesa Stone Brick
Botania:quartzTypeDark,1003,0,false,Block of Smokey Quartz
Botania:quartzTypeDark,1003,1,false,Chiseled Smokey Quartz Block
Botania:quartzTypeDark,1003,2,false,Pillar Smokey Quartz Block
Botania:quartzStairsDark,1004,0,false,Smokey Quartz Stairs
Botania:quartzTypeMana,1005,0,false,Block of Mana Quartz
Botania:quartzTypeMana,1005,1,false,Chiseled Mana Quartz Block
Botania:quartzTypeMana,1005,2,false,Pillar Mana Quartz Block
Botania:quartzStairsMana,1006,0,false,Mana Quartz Stairs
Botania:quartzTypeBlaze,1007,0,false,Block of Blaze Quartz
Botania:quartzTypeBlaze,1007,1,false,Chiseled Blaze Quartz Block
Botania:quartzTypeBlaze,1007,2,false,Pillar Blaze Quartz Block
Botania:quartzStairsBlaze,1008,0,false,Blaze Quartz Stairs
Botania:quartzTypeLavender,1009,0,false,Block of Lavender Quartz
Botania:quartzTypeLavender,1009,1,false,Chiseled Lavender Quartz Block
Botania:quartzTypeLavender,1009,2,false,Pillar Lavender Quartz Block
Botania:quartzStairsLavender,1010,0,false,Lavender Quartz Stairs
Botania:quartzTypeRed,1011,0,false,Block of Redquartz
Botania:quartzTypeRed,1011,1,false,Chiseled Redquartz Block
Botania:quartzTypeRed,1011,2,false,Pillar Redquartz Block
Botania:quartzStairsRed,1012,0,false,Redquartz Stairs
Botania:quartzTypeElf,1013,0,false,Block of Elven Quartz
Botania:quartzTypeElf,1013,1,false,Chiseled Elven Quartz Block
Botania:quartzTypeElf,1013,2,false,Pillar Elven Quartz Block
Botania:quartzStairsElf,1014,0,false,Elven Quartz Stairs
Botania:biomeStoneA0Stairs,1015,0,false,Metamorphic Forest Stone Stairs
Botania:biomeStoneA1Stairs,1016,0,false,Metamorphic Plains Stone Stairs
Botania:biomeStoneA2Stairs,1017,0,false,Metamorphic Mountain Stone Stairs
Botania:biomeStoneA3Stairs,1018,0,false,Metamorphic Fungal Stone Stairs
Botania:biomeStoneA4Stairs,1019,0,false,Metamorphic Swamp Stone Stairs
Botania:biomeStoneA5Stairs,1020,0,false,Metamorphic Desert Stone Stairs
Botania:biomeStoneA6Stairs,1021,0,false,Metamorphic Taiga Stone Stairs
Botania:biomeStoneA7Stairs,1022,0,false,Metamorphic Mesa Stone Stairs
Botania:biomeStoneA8Stairs,1023,0,false,Metamorphic Forest Cobblestone Stairs
Botania:biomeStoneA9Stairs,1024,0,false,Metamorphic Plains Cobblestone Stairs
Botania:biomeStoneA10Stairs,1025,0,false,Metamorphic Mountain Cobblestone Stairs
Botania:biomeStoneA11Stairs,1026,0,false,Metamorphic Fungal Cobblestone Stairs
Botania:biomeStoneA12Stairs,1027,0,false,Metamorphic Swamp Cobblestone Stairs
Botania:biomeStoneA13Stairs,1028,0,false,Metamorphic Desert Cobblestone Stairs
Botania:biomeStoneA14Stairs,1029,0,false,Metamorphic Taiga Cobblestone Stairs
Botania:biomeStoneA15Stairs,1030,0,false,Metamorphic Mesa Cobblestone Stairs
Botania:biomeStoneB0Stairs,1031,0,false,Metamorphic Forest Stone Brick Stairs
Botania:biomeStoneB1Stairs,1032,0,false,Metamorphic Plains Stone Brick Stairs
Botania:biomeStoneB2Stairs,1033,0,false,Metamorphic Mountain Stone Brick Stairs
Botania:biomeStoneB3Stairs,1034,0,false,Metamorphic Fungal Stone Brick Stairs
Botania:biomeStoneB4Stairs,1035,0,false,Metamorphic Swamp Stone Brick Stairs
Botania:biomeStoneB5Stairs,1036,0,false,Metamorphic Desert Stone Brick Stairs
Botania:biomeStoneB6Stairs,1037,0,false,Metamorphic Taiga Stone Brick Stairs
Botania:biomeStoneB7Stairs,1038,0,false,Metamorphic Mesa Stone Bricks Stairs
Botania:endStoneBrick0Stairs,1039,0,false,End Stone Brick Stairs
Botania:quartzSlabDarkHalf,1040,0,false,Smokey Quartz Slab
Botania:quartzSlabDarkFull,1041,0,false,tile.botania:quartzSlabDarkFull.name
Botania:quartzSlabManaHalf,1042,0,false,Mana Quartz Slab
Botania:quartzSlabManaFull,1043,0,false,tile.botania:quartzSlabManaFull.name
Botania:quartzSlabBlazeHalf,1044,0,false,Blaze Quartz Slab
Botania:quartzSlabBlazeFull,1045,0,false,tile.botania:quartzSlabBlazeFull.name
Botania:quartzSlabLavenderHalf,1046,0,false,Lavender Quartz Slab
Botania:quartzSlabLavenderFull,1047,0,false,tile.botania:quartzSlabLavenderFull.name
Botania:quartzSlabRedHalf,1048,0,false,Redquartz Slab
Botania:quartzSlabRedFull,1049,0,false,tile.botania:quartzSlabRedFull.name
Botania:quartzSlabElfHalf,1050,0,false,Elven Quartz Slab
Botania:quartzSlabElfFull,1051,0,false,tile.botania:quartzSlabElfFull.name
Botania:livingwood0Slab,1052,0,false,Livingwood Slab
Botania:livingwood0SlabFull,1053,0,false,tile.botania:livingwood0SlabFull.name
Botania:livingwood1Slab,1054,0,false,Livingwood Plank Slab
Botania:livingwood1SlabFull,1055,0,false,tile.botania:livingwood1SlabFull.name
Botania:livingrock0Slab,1056,0,false,Livingrock Slab
Botania:livingrock0SlabFull,1057,0,false,tile.botania:livingrock0SlabFull.name
Botania:livingrock1Slab,1058,0,false,Livingrock Brick Slab
Botania:livingrock1SlabFull,1059,0,false,tile.botania:livingrock1SlabFull.name
Botania:dreamwood0Slab,1060,0,false,Dreamwood Slab
Botania:dreamwood0SlabFull,1061,0,false,tile.botania:dreamwood0SlabFull.name
Botania:dreamwood1Slab,1062,0,false,Dreamwood Plank Slab
Botania:dreamwood1SlabFull,1063,0,false,tile.botania:dreamwood1SlabFull.name
Botania:reedBlock0Slab,1064,0,false,Reed Slab
Botania:reedBlock0SlabFull,1065,0,false,tile.botania:reedBlock0SlabFull.name
Botania:thatch0Slab,1066,0,false,Thatch Slab
Botania:thatch0SlabFull,1067,0,false,tile.botania:thatch0SlabFull.name
Botania:prismarine0Slab,1068,0,false,Prismarine Slab
Botania:prismarine0SlabFull,1069,0,false,tile.botania:prismarine0SlabFull.name
Botania:prismarine1Slab,1070,0,false,Prismarine Brick Slab
Botania:prismarine1SlabFull,1071,0,false,tile.botania:prismarine1SlabFull.name
Botania:prismarine2Slab,1072,0,false,Dark Prismarine Slab
Botania:prismarine2SlabFull,1073,0,false,tile.botania:prismarine2SlabFull.name
Botania:customBrick0Slab,1074,0,false,Hellish Brick Slab
Botania:customBrick0SlabFull,1075,0,false,tile.botania:customBrick0SlabFull.name
Botania:customBrick1Slab,1076,0,false,Soul Brick Slab
Botania:customBrick1SlabFull,1077,0,false,tile.botania:customBrick1SlabFull.name
Botania:customBrick2Slab,1078,0,false,Frosty Brick Slab
Botania:customBrick2SlabFull,1079,0,false,tile.botania:customBrick2SlabFull.name
Botania:customBrick3Slab,1080,0,false,Roof Tile Slab
Botania:customBrick3SlabFull,1081,0,false,tile.botania:customBrick3SlabFull.name
Botania:dirtPath0Slab,1082,0,false,Trodden Dirt Slab
Botania:dirtPath0SlabFull,1083,0,false,tile.botania:dirtPath0SlabFull.name
Botania:endStoneBrick0Slab,1084,0,false,End Stone Brick Slab
Botania:endStoneBrick0SlabFull,1085,0,false,tile.botania:endStoneBrick0SlabFull.name
Botania:biomeStoneA0Slab,1086,0,false,Metamorphic Forest Stone Slab
Botania:biomeStoneA0SlabFull,1087,0,false,tile.botania:biomeStoneA0SlabFull.name
Botania:biomeStoneA1Slab,1088,0,false,Metamorphic Plains Stone Slab
Botania:biomeStoneA1SlabFull,1089,0,false,tile.botania:biomeStoneA1SlabFull.name
Botania:biomeStoneA2Slab,1090,0,false,Metamorphic Mountain Stone Slab
Botania:biomeStoneA2SlabFull,1091,0,false,tile.botania:biomeStoneA2SlabFull.name
Botania:biomeStoneA3Slab,1092,0,false,Metamorphic Fungal Stone Slab
Botania:biomeStoneA3SlabFull,1093,0,false,tile.botania:biomeStoneA3SlabFull.name
Botania:biomeStoneA4Slab,1094,0,false,Metamorphic Swamp Stone Slab
Botania:biomeStoneA4SlabFull,1095,0,false,tile.botania:biomeStoneA4SlabFull.name
Botania:biomeStoneA5Slab,1096,0,false,Metamorphic Desert Stone Slab
Botania:biomeStoneA5SlabFull,1097,0,false,tile.botania:biomeStoneA5SlabFull.name
Botania:biomeStoneA6Slab,1098,0,false,Metamorphic Taiga Stone Slab
Botania:biomeStoneA6SlabFull,1099,0,false,tile.botania:biomeStoneA6SlabFull.name
Botania:biomeStoneA7Slab,1100,0,false,Metamorphic Mesa Stone Slab
Botania:biomeStoneA7SlabFull,1101,0,false,tile.botania:biomeStoneA7SlabFull.name
Botania:biomeStoneA8Slab,1102,0,false,Metamorphic Forest Cobblestone Slab
Botania:biomeStoneA8SlabFull,1103,0,false,tile.botania:biomeStoneA8SlabFull.name
Botania:biomeStoneA9Slab,1104,0,false,Metamorphic Plains Cobblestone Slab
Botania:biomeStoneA9SlabFull,1105,0,false,tile.botania:biomeStoneA9SlabFull.name
Botania:biomeStoneA10Slab,1106,0,false,Metamorphic Mountain Cobblestone Slab
Botania:biomeStoneA10SlabFull,1107,0,false,tile.botania:biomeStoneA10SlabFull.name
Botania:biomeStoneA11Slab,1108,0,false,Metamorphic Fungal Cobblestone Slab
Botania:biomeStoneA11SlabFull,1109,0,false,tile.botania:biomeStoneA11SlabFull.name
Botania:biomeStoneA12Slab,1110,0,false,Metamorphic Swamp Cobblestone Slab
Botania:biomeStoneA12SlabFull,1111,0,false,tile.botania:biomeStoneA12SlabFull.name
Botania:biomeStoneA13Slab,1112,0,false,Metamorphic Desert Cobblestone Slab
Botania:biomeStoneA13SlabFull,1113,0,false,tile.botania:biomeStoneA13SlabFull.name
Botania:biomeStoneA14Slab,1114,0,false,Metamorphic Taiga Cobblestone Slab
Botania:biomeStoneA14SlabFull,1115,0,false,tile.botania:biomeStoneA14SlabFull.name
Botania:biomeStoneA15Slab,1116,0,false,Metamorphic Mesa Cobblestone Slab
Botania:biomeStoneA15SlabFull,1117,0,false,tile.botania:biomeStoneA15SlabFull.name
Botania:biomeStoneB0Slab,1118,0,false,Metamorphic Forest Stone Brick Slab
Botania:biomeStoneB0SlabFull,1119,0,false,tile.botania:biomeStoneB0SlabFull.name
Botania:biomeStoneB1Slab,1120,0,false,Metamorphic Plains Stone Brick Slab
Botania:biomeStoneB1SlabFull,1121,0,false,tile.botania:biomeStoneB1SlabFull.name
Botania:biomeStoneB2Slab,1122,0,false,Metamorphic Mountain Stone Brick Slab
Botania:biomeStoneB2SlabFull,1123,0,false,tile.botania:biomeStoneB2SlabFull.name
Botania:biomeStoneB3Slab,1124,0,false,Metamorphic Fungal Stone Brick Slab
Botania:biomeStoneB3SlabFull,1125,0,false,tile.botania:biomeStoneB3SlabFull.name
Botania:biomeStoneB4Slab,1126,0,false,Metamorphic Swamp Stone Brick Slab
Botania:biomeStoneB4SlabFull,1127,0,false,tile.botania:biomeStoneB4SlabFull.name
Botania:biomeStoneB5Slab,1128,0,false,Metamorphic Desert Stone Brick Slab
Botania:biomeStoneB5SlabFull,1129,0,false,tile.botania:biomeStoneB5SlabFull.name
Botania:biomeStoneB6Slab,1130,0,false,Metamorphic Taiga Stone Brick Slab
Botania:biomeStoneB6SlabFull,1131,0,false,tile.botania:biomeStoneB6SlabFull.name
Botania:biomeStoneB7Slab,1132,0,false,Metamorphic Mesa Stone Bricks Slab
Botania:biomeStoneB7SlabFull,1133,0,false,tile.botania:biomeStoneB7SlabFull.name
Botania:lexicon,5007,0,false,Lexica Botania
Botania:lexicon,5007,0,true,Lexica Botania
Botania:petal,5008,0,false,Mystical White Petal
Botania:petal,5008,1,false,Mystical Orange Petal
Botania:petal,5008,2,false,Mystical Magenta Petal
Botania:petal,5008,3,false,Mystical Light Blue Petal
Botania:petal,5008,4,false,Mystical Yellow Petal
Botania:petal,5008,5,false,Mystical Lime Petal
Botania:petal,5008,6,false,Mystical Pink Petal
Botania:petal,5008,7,false,Mystical Gray Petal
Botania:petal,5008,8,false,Mystical Light Gray Petal
Botania:petal,5008,9,false,Mystical Cyan Petal
Botania:petal,5008,10,false,Mystical Purple Petal
Botania:petal,5008,11,false,Mystical Blue Petal
Botania:petal,5008,12,false,Mystical Brown Petal
Botania:petal,5008,13,false,Mystical Green Petal
Botania:petal,5008,14,false,Mystical Red Petal
Botania:petal,5008,15,false,Mystical Black Petal
Botania:dye,5009,0,false,Floral White Powder
Botania:dye,5009,1,false,Floral Orange Powder
Botania:dye,5009,2,false,Floral Magenta Powder
Botania:dye,5009,3,false,Floral Light Blue Powder
Botania:dye,5009,4,false,Floral Yellow Powder
Botania:dye,5009,5,false,Floral Lime Powder
Botania:dye,5009,6,false,Floral Pink Powder
Botania:dye,5009,7,false,Floral Gray Powder
Botania:dye,5009,8,false,Floral Light Gray Powder
Botania:dye,5009,9,false,Floral Cyan Powder
Botania:dye,5009,10,false,Floral Purple Powder
Botania:dye,5009,11,false,Floral Blue Powder
Botania:dye,5009,12,false,Floral Brown Powder
Botania:dye,5009,13,false,Floral Green Powder
Botania:dye,5009,14,false,Floral Red Powder
Botania:dye,5009,15,false,Floral Black Powder
Botania:pestleAndMortar,5010,0,false,Pestle and Mortar
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:twigWand,5011,0,true,Wand of the Forest
Botania:manaResource,5012,0,false,Manasteel Ingot
Botania:manaResource,5012,1,false,Mana Pearl
Botania:manaResource,5012,2,false,Mana Diamond
Botania:manaResource,5012,3,false,Livingwood Twig
Botania:manaResource,5012,4,false,Terrasteel Ingot
Botania:manaResource,5012,5,false,Gaia Spirit
Botania:manaResource,5012,6,false,Redstone Root
Botania:manaResource,5012,7,false,Elementium Ingot
Botania:manaResource,5012,8,false,Pixie Dust
Botania:manaResource,5012,9,false,Dragonstone
Botania:manaResource,5012,10,false,Prismarine Shard
Botania:manaResource,5012,11,false,Crafting Placeholder
Botania:manaResource,5012,12,false,Red String
Botania:manaResource,5012,13,false,Dreamwood Twig
Botania:manaResource,5012,14,false,Gaia Spirit Ingot
Botania:manaResource,5012,15,false,Ender Air Botte
Botania:manaResource,5012,16,false,Mana Infused String
Botania:lens,5013,0,false,Mana Lens
Botania:lens,5013,1,false,Mana Lens: Velocity
Botania:lens,5013,2,false,Mana Lens: Potency
Botania:lens,5013,3,false,Mana Lens: Resistance
Botania:lens,5013,4,false,Mana Lens: Efficiency
Botania:lens,5013,5,false,Mana Lens: Bounce
Botania:lens,5013,6,false,Mana Lens: Gravity
Botania:lens,5013,7,false,Mana Lens: Bore
Botania:lens,5013,8,false,Mana Lens: Damaging
Botania:lens,5013,9,false,Mana Lens: Phantom
Botania:lens,5013,10,false,Mana Lens: Magnetizing
Botania:lens,5013,11,false,Mana Lens: Entropic
Botania:lens,5013,12,false,Mana Lens: Influence
Botania:lens,5013,13,false,Mana Lens: Weight
Botania:lens,5013,14,false,Mana Lens: Paintslinger
Botania:lens,5013,15,false,Mana Lens: Kindle
Botania:lens,5013,16,false,Mana Lens: Force
Botania:lens,5013,17,false,Mana Lens: Flash
Botania:lens,5013,18,false,Mana Lens: Warp
Botania:manaPetal,5014,0,false,White Mana Petal
Botania:manaPetal,5014,1,false,Orange Mana Petal
Botania:manaPetal,5014,2,false,Magenta Mana Petal
Botania:manaPetal,5014,3,false,Light Blue Mana Petal
Botania:manaPetal,5014,4,false,Yellow Mana Petal
Botania:manaPetal,5014,5,false,Lime Mana Petal
Botania:manaPetal,5014,6,false,Pink Mana Petal
Botania:manaPetal,5014,7,false,Gray Mana Petal
Botania:manaPetal,5014,8,false,Light Gray Mana Petal
Botania:manaPetal,5014,9,false,Cyan Mana Petal
Botania:manaPetal,5014,10,false,Purple Mana Petal
Botania:manaPetal,5014,11,false,Blue Mana Petal
Botania:manaPetal,5014,12,false,Brown Mana Petal
Botania:manaPetal,5014,13,false,Green Mana Petal
Botania:manaPetal,5014,14,false,Red Mana Petal
Botania:manaPetal,5014,15,false,Black Mana Petal
Botania:rune,5015,0,false,Rune of Water
Botania:rune,5015,1,false,Rune of Fire
Botania:rune,5015,2,false,Rune of Earth
Botania:rune,5015,3,false,Rune of Air
Botania:rune,5015,4,false,Rune of Spring
Botania:rune,5015,5,false,Rune of Summer
Botania:rune,5015,6,false,Rune of Autumn
Botania:rune,5015,7,false,Rune of Winter
Botania:rune,5015,8,false,Rune of Mana
Botania:rune,5015,9,false,Rune of Lust
Botania:rune,5015,10,false,Rune of Gluttony
Botania:rune,5015,11,false,Rune of Greed
Botania:rune,5015,12,false,Rune of Sloth
Botania:rune,5015,13,false,Rune of Wrath
Botania:rune,5015,14,false,Rune of Envy
Botania:rune,5015,15,false,Rune of Pride
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:signalFlare,5016,0,true,Signal Flare
Botania:manaTablet,5017,10000,false,Mana Tablet
Botania:manaTablet,5017,1,true,Mana Tablet
Botania:manaTablet,5017,0,true,Mana Tablet
Botania:manaGun,5018,0,false,Mana Blaster
Botania:manaCookie,5019,0,false,Mana Cookie
Botania:fertilizer,5020,0,false,Floral Fertilizer
Botania:grassSeeds,5021,0,false,Pasture Seeds
Botania:grassSeeds,5021,1,false,Boreal Seeds
Botania:grassSeeds,5021,2,false,Infestation Spores
Botania:dirtRod,5022,0,false,Rod of the Lands
Botania:terraformRod,5023,0,false,Rod of the Terra Firma
Botania:grassHorn,5024,0,false,Horn of the Wild
Botania:grassHorn,5024,1,false,Horn of the Canopy
Botania:manaMirror,5025,0,false,Mana Mirror
Botania:manasteelHelm,5026,0,false,Manasteel Helmet
Botania:manasteelHelmReveal,5027,0,false,Manasteel Helmet of Revealing
Botania:manasteelChest,5028,0,false,Manasteel Chestplate
Botania:manasteelLegs,5029,0,false,Manasteel Leggings
Botania:manasteelBoots,5030,0,false,Manasteel Boots
Botania:manasteelPick,5031,0,false,Manasteel Pickaxe
Botania:manasteelShovel,5032,0,false,Manasteel Shovel
Botania:manasteelAxe,5033,0,false,Manasteel Axe
Botania:manasteelSword,5034,0,false,Manasteel Sword
Botania:manasteelShears,5035,0,false,Manasteel Shears
Botania:terrasteelHelm,5036,0,false,Terrasteel Helmet
Botania:terrasteelHelmReveal,5037,0,false,Terrasteel Helmet of Revealing
Botania:terrasteelChest,5038,0,false,Terrasteel Chestplate
Botania:terrasteelLegs,5039,0,false,Terrasteel Leggings
Botania:terrasteelBoots,5040,0,false,Terrasteel Boots
Botania:terraSword,5041,0,false,Terra Blade
Botania:tinyPlanet,5042,0,false,Tiny Planet
Botania:manaRing,5043,10000,false,Band of Mana
Botania:auraRing,5044,0,false,Band of Aura
Botania:manaRingGreater,5045,10000,false,Greater Band of Mana
Botania:auraRingGreater,5046,0,false,Greater Band of Aura
Botania:travelBelt,5047,0,false,Soujourner's Sash
Botania:knockbackBelt,5048,0,false,Tectonic Girdle
Botania:icePendant,5049,0,false,Snowflake Pendant
Botania:lavaPendant,5050,0,false,Pyroclast Pendant
Botania:goldenLaurel,5051,0,false,Golden Laurel Crown
Botania:magnetRing,5052,0,false,Ring of Magnetization
Botania:waterRing,5053,0,false,Ring of Chordata
Botania:miningRing,5054,0,false,Ring of the Mantle
Botania:terraPick,5055,0,true,Terra Shatterer
Botania:terraPick,5055,0,true,Terra Shatterer
Botania:terraPick,5055,0,true,Terra Shatterer
Botania:terraPick,5055,0,true,Terra Shatterer
Botania:terraPick,5055,0,true,Terra Shatterer
Botania:terraPick,5055,0,true,Terra Shatterer
Botania:divaCharm,5056,0,false,Charm of the Diva
Botania:flightTiara,5057,0,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,1,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,2,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,3,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,4,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,5,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,6,false,Fl¨¹gel Tiara
Botania:flightTiara,5057,7,false,Fl¨¹gel Tiara
Botania:enderDagger,5058,0,false,Soulscribe
Botania:quartz,5059,0,false,Smokey Quartz
Botania:quartz,5059,1,false,Mana Quartz
Botania:quartz,5059,2,false,Blaze Quartz
Botania:quartz,5059,3,false,Lavender Quartz
Botania:quartz,5059,4,false,Redquartz
Botania:quartz,5059,5,false,Elven Quartz
Botania:waterRod,5060,0,false,Rod of the Seas
Botania:elementiumHelm,5061,0,false,Elementium Helmet
Botania:elementiumHelmReveal,5062,0,false,Elementium Helmet of Revealing
Botania:elementiumChest,5063,0,false,Elementium Chestplate
Botania:elementiumLegs,5064,0,false,Elementium Leggings
Botania:elementiumBoots,5065,0,false,Elementium Boots
Botania:elementiumPick,5066,0,false,Elementium Pickaxe
Botania:elementiumShovel,5067,0,false,Elementium Shovel
Botania:elementiumAxe,5068,0,false,Elementium Axe
Botania:elementiumSword,5069,0,false,Elementium Sword
Botania:elementiumShears,5070,0,false,Elementium Shears
Botania:openBucket,5071,0,false,Extrapolated Bucket
Botania:spawnerMover,5072,0,false,Life Aggregator
Botania:pixieRing,5073,0,false,Great Fairy Ring
Botania:superTravelBelt,5074,0,false,Globetrotter's Sash
Botania:rainbowRod,5075,0,false,Rod of the Bifrost
Botania:tornadoRod,5076,0,false,Rod of the Skies
Botania:fireRod,5077,0,false,Rod of the Hells
Botania:vineBall,5078,0,false,Vine Ball
Botania:slingshot,5079,0,false,Livingwood Slingshot
Botania:manaBottle,5080,0,false,Mana in a Bottle
Botania:laputaShard,5081,0,false,Shard of Laputa
Botania:laputaShard,5081,4,false,Shard of Laputa
Botania:laputaShard,5081,9,false,Shard of Laputa
Botania:laputaShard,5081,14,false,Shard of Laputa
Botania:laputaShard,5081,19,false,Shard of Laputa
Botania:virus,5082,0,false,Necrodermal Virus
Botania:virus,5082,1,false,Nullodermal Virus
Botania:reachRing,5083,0,false,Ring of Far Reach
Botania:skyDirtRod,5084,0,false,Rod of the Highlands
Botania:itemFinder,5085,0,false,The Spectator
Botania:superLavaPendant,5086,0,false,Crimson Pendant
Botania:enderHand,5087,0,false,Hand of Ender
